hhmemberid,seq_num,income,cfps2016eduy_im,age,gender,urban16,provcd16,ethnic,married,party,employ,postsecondary,seniorsecondary,juniorsecondary,primary,illiterate,lninc,exper,exper2,area
311701104,311701,56980,12,39,0,1,31,0,1,0,1,0,1,0,0,0,10.950456,21,441,1
311703103,311703,63000,16,23,0,1,31,0,0,0,1,1,0,0,0,0,11.05089,1,1,1
311704103,146099,32000,12,36,1,1,31,0,1,0,1,0,1,0,0,0,10.373491,18,324,1
311704105,146099,30000,12,26,0,1,31,0,0,0,1,0,1,0,0,0,10.308952,8,64,1
311706102,311706,0,0,58,0,1,31,0,1,0,1,0,0,0,0,1,,52,2704,1
311724101,311724,0,12,35,1,1,31,0,0,0,0,0,1,0,0,0,,17,289,1
311730431,311730,10000,6,60,1,1,31,0,1,0,1,0,0,0,1,0,9.2103405,48,2304,1
311733101,311733,35000,9,38,0,1,31,0,1,0,1,0,0,1,0,0,10.463103,23,529,1
311736101,311736,10000,12,29,1,1,31,0,1,0,1,1,0,0,0,0,9.2103405,11,121,1
311748103,311748,40000,12,30,1,1,31,0,1,0,1,0,1,0,0,0,10.596635,12,144,1
311753101,311753,30000,12,57,0,1,31,0,1,0,1,0,1,0,0,0,10.308952,39,1521,1
311753102,311753,45000,12,56,1,1,31,0,1,0,1,0,1,0,0,0,10.714417,38,1444,1
311768101,311768,4000,6,65,0,1,31,0,1,0,1,0,0,0,1,0,8.2940493,53,2809,1
311768102,311768,20000,9,67,1,1,31,0,1,1,1,0,0,0,1,0,9.9034872,52,2704,1
311775101,311775,0,9,81,1,1,31,0,1,0,1,0,0,1,0,0,,66,4356,1
311780101,311780,0,0,69,1,1,31,0,1,0,1,0,0,0,0,1,,63,3969,1
311781102,311781,54000,9,47,1,1,31,0,1,0,1,0,0,1,0,0,10.896739,32,1024,1
311785103,311785,30000,,59,0,1,31,0,1,0,1,0,0,0,1,0,10.308952,,,1
311792101,311792,40000,,43,1,1,31,0,1,0,1,0,0,0,1,0,10.596635,,,1
311798101,311798,40000,9,37,0,1,31,0,1,0,1,0,0,1,0,0,10.596635,22,484,1
311798102,311798,60000,9,38,1,1,31,0,1,1,1,0,0,1,0,0,11.0021,23,529,1
311800102,311800,50000,0,46,0,1,31,0,1,0,1,0,0,0,0,1,10.819778,40,1600,1
311800431,311800,65000,9,27,1,1,31,0,1,0,1,0,0,1,0,0,11.082143,12,144,1
311814102,311814,0,,47,1,1,31,0,1,0,1,0,0,1,0,0,,,,1
311814104,311814,105000,,26,1,1,31,0,1,0,1,0,0,1,0,0,11.561716,,,1
311814501,311814,0,9,23,0,1,31,0,1,0,1,0,0,1,0,0,,8,64,1
311816102,311816,45600,9,36,0,1,31,0,1,0,1,0,0,1,0,0,10.727663,21,441,1
311817431,311817,51600,9,23,1,1,31,0,0,0,1,0,0,1,0,0,10.851277,8,64,1
311824103,311824,92000,15,30,1,1,31,0,0,0,1,1,0,0,0,0,11.429543,9,81,1
311833103,311833,72000,15,25,0,1,31,0,1,0,1,1,0,0,0,0,11.184422,4,16,1
311853103,311853,5000,16,23,1,1,31,0,0,0,1,1,0,0,0,0,8.5171928,1,1,1
311865101,311865,0,0,66,0,1,31,0,1,0,1,0,0,0,0,1,,60,3600,1
311865104,311865,40000,,41,0,1,31,0,1,0,1,0,0,0,0,1,10.596635,,,1
311870104,311870,50000,15,36,0,1,31,0,1,0,1,1,0,0,0,0,10.819778,15,225,1
311871103,311871,7800,,67,1,1,31,0,1,1,1,0,0,1,0,0,8.9618788,,,1
311874102,311874,24200,9,60,1,1,31,0,1,0,1,0,0,1,0,0,10.094108,45,2025,1
311882104,125553,120000,16,35,1,1,31,0,1,0,1,1,0,0,0,0,11.695247,13,169,1
311887102,311887,26480,9,55,1,1,31,0,1,0,1,0,0,1,0,0,10.184145,40,1600,1
311887103,311887,18000,9,54,0,1,31,0,1,0,1,0,0,1,0,0,9.7981272,39,1521,1
311894101,311894,31560,12,53,1,1,31,0,1,0,1,0,1,0,0,0,10.359646,35,1225,1
311909103,311909,40000,12,29,0,0,31,0,1,0,1,0,1,0,0,0,10.596635,11,121,1
311911102,311911,48000,9,54,1,0,31,0,1,0,1,0,0,1,0,0,10.778956,39,1521,1
311911103,311911,30000,9,54,0,0,31,0,1,0,0,0,0,0,1,0,10.308952,39,1521,1
311911104,311911,18000,9,33,1,0,31,0,0,0,1,0,0,0,1,0,9.7981272,18,324,1
311917102,311917,0,0,68,0,0,31,0,1,0,1,0,0,0,0,1,,62,3844,1
311920104,311920,0,16,22,1,0,31,0,0,0,1,1,0,0,0,0,,0,0,1
311926104,311926,0,0,72,0,0,31,0,1,0,1,0,0,0,0,1,,66,4356,1
311928101,311928,0,6,67,1,0,31,0,1,0,1,0,0,0,0,1,,55,3025,1
311929103,311929,10000,14,20,1,0,31,0,0,0,0,0,1,0,0,0,9.2103405,0,0,1
311930101,311930,0,0,71,1,0,31,0,1,0,1,0,0,0,0,1,,65,4225,1
311930103,311930,44000,9,47,1,0,31,0,1,0,1,0,0,1,0,0,10.691945,32,1024,1
311930105,311930,30000,15,24,1,0,31,0,0,0,1,0,1,0,0,0,10.308952,3,9,1
311931101,311931,0,9,68,0,0,31,0,1,0,1,0,0,1,0,0,,53,2809,1
311933101,311933,0,0,71,1,0,31,0,1,1,1,0,0,0,0,1,,65,4225,1
311933102,311933,0,0,68,0,0,31,0,1,0,1,0,0,0,0,1,,62,3844,1
311936103,264205,27600,12,40,0,1,31,0,1,0,1,0,1,0,0,0,10.225571,22,484,1
311942102,311942,26000,7,57,1,0,31,0,1,0,1,0,0,0,1,0,10.165852,44,1936,1
311942103,311942,97000,9,34,1,0,31,0,1,0,1,0,0,1,0,0,11.482467,19,361,1
311942104,311942,60000,15,26,1,0,31,0,0,0,1,1,0,0,0,0,11.0021,5,25,1
311943101,311943,20000,9,53,0,0,31,0,1,0,0,0,0,1,0,0,9.9034872,38,1444,1
311943103,311943,60000,16,29,1,0,31,0,0,0,1,1,0,0,0,0,11.0021,7,49,1
311946102,311946,33000,9,58,0,0,31,0,1,0,1,0,0,1,0,0,10.404263,43,1849,1
311947102,311947,35000,9,50,0,0,31,0,1,0,1,0,0,1,0,0,10.463103,35,1225,1
311947103,311947,168000,16,27,0,1,31,0,0,0,1,1,0,0,0,0,12.031719,5,25,1
311951103,311951,80000,9,30,1,0,31,0,1,0,1,0,0,1,0,0,11.289782,15,225,1
311951104,224967,55000,,28,1,0,31,0,1,0,1,0,0,1,0,0,10.915089,,,1
311951105,206712,0,9,27,0,0,31,0,1,0,1,0,0,1,0,0,,12,144,1
311951431,206712,120000,12,29,1,0,31,0,1,0,1,0,1,0,0,0,11.695247,11,121,1
311952103,311952,24500,12,20,0,0,31,0,0,0,1,0,0,1,0,0,10.106428,2,4,1
311956106,122810,40000,12,28,0,0,31,0,0,0,1,0,1,0,0,0,10.596635,10,100,1
311957102,311957,0,10,31,1,0,31,0,1,0,1,0,0,1,0,0,,15,225,1
311957104,311957,0,,25,1,0,31,0,0,0,1,0,0,1,0,0,,,,1
311960103,311960,50000,16,26,0,0,31,0,1,1,1,1,0,0,0,0,10.819778,4,16,1
311961101,311961,21000,,55,1,0,31,0,1,0,1,0,1,0,0,0,9.9522781,,,1
311964102,311964,33080,9,42,0,0,31,0,1,0,1,0,0,1,0,0,10.406684,27,729,1
311964103,311964,1300,14,19,0,0,31,0,0,0,1,0,0,1,0,0,7.1701198,-1,1,1
311965101,311965,0,9,54,0,0,31,0,1,0,1,0,0,1,0,0,,39,1521,1
311965103,311965,50000,15,25,0,0,31,0,0,0,1,0,1,0,0,0,10.819778,4,16,1
311970103,311970,20000,6,63,0,0,31,0,1,0,1,0,0,0,0,1,9.9034872,51,2601,1
311971104,311971,50000,12,22,0,0,31,0,0,0,1,0,1,0,0,0,10.819778,4,16,1
311972102,311972,2000,6,65,0,0,31,0,1,0,1,0,0,0,1,0,7.6009026,53,2809,1
311973432,311973,0,6,72,0,0,31,0,1,0,1,0,0,0,0,1,,60,3600,1
311974104,831139,40000,12,24,1,0,31,0,0,0,1,0,1,0,0,0,10.596635,6,36,1
311978104,311978,70000,9,44,1,1,31,0,1,0,1,0,0,1,0,0,11.156251,29,841,1
311978105,311978,34000,15,21,0,1,31,0,0,0,1,0,1,0,0,0,10.434115,0,0,1
311978531,311978,35000,9,36,0,1,31,0,1,0,1,0,0,1,0,0,10.463103,21,441,1
311987102,311987,24300,4,62,1,1,31,0,1,0,1,0,0,0,0,1,10.098231,52,2704,1
311993104,311993,0,12,35,0,1,31,0,1,0,1,0,1,0,0,0,,17,289,1
311998103,311998,25000,15,45,1,1,31,0,1,1,1,1,0,0,0,0,10.126631,24,576,1
312002104,312002,12840,9,56,0,1,31,0,1,0,1,0,0,1,0,0,9.4603205,41,1681,1
312004104,312004,31000,15,24,1,1,31,0,0,0,1,1,0,0,0,0,10.341743,3,9,1
312005102,312005,55140,6,53,1,1,31,0,1,0,1,0,0,0,1,0,10.917631,41,1681,1
312006103,312006,55000,9,53,1,1,31,0,1,0,1,0,0,1,0,0,10.915089,38,1444,1
312007101,312007,2200,9,53,0,1,31,0,1,0,1,0,0,1,0,0,7.6962128,38,1444,1
312007102,312007,17300,9,52,1,1,31,0,1,0,1,0,0,1,0,0,9.758462,37,1369,1
312008101,312008,33600,9,43,1,1,31,0,1,0,1,0,0,1,0,0,10.422281,28,784,1
312008105,312008,10000,6,69,0,1,31,0,1,0,1,0,0,0,0,1,9.2103405,57,3249,1
312009102,312009,30000,1,67,0,1,31,0,0,0,1,0,0,0,0,1,10.308952,60,3600,1
312010103,312010,35000,12,38,1,1,31,0,1,0,1,0,1,0,0,0,10.463103,20,400,1
312011104,312011,71000,12,38,1,1,31,0,1,0,1,0,1,0,0,0,11.170435,20,400,1
312012103,312012,46000,12,29,0,1,31,0,1,0,1,0,1,0,0,0,10.736397,11,121,1
312013101,312013,30000,9,44,0,1,31,0,1,0,1,0,0,1,0,0,10.308952,29,841,1
312013103,312013,3500,12,20,1,1,31,0,0,0,1,0,0,1,0,0,8.1605186,2,4,1
312016102,312016,55000,,55,1,1,31,0,1,0,1,0,1,0,0,0,10.915089,,,1
312019102,312019,36000,6,60,1,1,31,0,1,0,1,0,0,0,1,0,10.491274,48,2304,1
312020101,312020,40000,9,36,1,0,31,0,1,0,1,0,0,1,0,0,10.596635,21,441,1
312049101,312049,44700,9,46,0,0,31,0,1,0,1,0,0,1,0,0,10.707728,31,961,1
312049102,312049,37000,,46,1,0,31,0,1,0,1,0,0,1,0,0,10.518673,,,1
312056105,214734,14400,15,32,0,0,31,0,1,0,1,0,1,0,0,0,9.5749836,11,121,1
312059101,185042,80000,15,29,0,1,31,0,1,0,0,1,0,0,0,0,11.289782,8,64,1
312065104,264340,0,12,59,0,1,31,0,1,0,1,0,1,0,0,0,,41,1681,1
312072103,312072,0,12,55,0,0,31,0,1,0,1,0,1,0,0,0,,37,1369,1
312075101,312075,30000,9,58,1,0,31,0,1,0,1,0,0,1,0,0,10.308952,43,1849,1
312076101,312076,4000,0,70,1,0,31,0,1,0,1,0,0,0,0,1,8.2940493,64,4096,1
312083101,312083,40000,8,61,1,0,31,0,1,0,1,0,0,0,1,0,10.596635,47,2209,1
312083102,312083,40000,0,62,0,0,31,0,1,0,1,0,0,0,0,1,10.596635,56,3136,1
312090103,312090,60000,15,25,1,1,31,0,0,0,1,1,0,0,0,0,11.0021,4,16,1
312095102,312095,30220,9,44,0,1,31,0,1,0,1,0,0,1,0,0,10.316259,29,841,1
312098101,312098,80000,9,26,1,1,31,0,1,0,1,0,0,1,0,0,11.289782,11,121,1
312100101,312100,0,0,68,0,1,31,0,1,0,1,0,0,0,0,1,,62,3844,1
312109101,312109,20000,0,64,1,1,31,0,1,0,1,0,0,0,0,1,9.9034872,58,3364,1
312111102,258617,46400,15,24,0,1,31,0,0,0,1,0,1,0,0,0,10.745055,3,9,1
312132101,312132,4000,6,67,0,1,31,0,1,0,0,0,0,0,1,0,8.2940493,55,3025,1
312132102,312132,0,9,67,1,1,31,0,1,0,1,0,0,1,0,0,,52,2704,1
312135101,312135,0,4,69,0,1,31,0,0,0,1,0,0,0,0,1,,59,3481,1
312136105,312136,1,15,21,0,1,31,0,0,0,1,1,0,0,0,0,0,0,0,1
312137101,312137,35000,15,37,1,1,31,0,1,0,1,0,0,1,0,0,10.463103,16,256,1
312137103,312137,40000,9,59,0,1,31,0,1,0,1,0,0,1,0,0,10.596635,44,1936,1
312138102,312138,0,0,67,0,1,31,0,1,0,1,0,0,0,0,1,,61,3721,1
312138105,312138,11000,15,22,1,1,31,0,0,0,1,0,1,0,0,0,9.3056507,1,1,1
312140101,312140,0,7,59,1,0,31,0,1,0,1,0,0,0,1,0,,46,2116,1
312140102,312140,52560,8,53,0,0,31,0,1,0,1,0,0,0,1,0,10.869711,39,1521,1
312144101,106335,107000,15,35,0,0,31,0,1,0,1,0,1,0,0,0,11.580585,14,196,1
312157101,312157,7280,9,59,0,0,31,0,1,0,1,0,0,1,0,0,8.8928862,44,1936,1
312157104,312157,37600,12,35,0,0,31,0,1,0,1,0,0,1,0,0,10.53476,17,289,1
312164106,312164,30000,9,36,0,0,31,0,1,0,1,0,0,1,0,0,10.308952,21,441,1
312165102,312165,30000,9,60,1,0,31,0,1,0,0,0,0,1,0,0,10.308952,45,2025,1
312170101,312170,60000,16,27,0,1,31,0,1,0,1,1,0,0,0,0,11.0021,5,25,1
312184102,312184,52000,15,22,1,1,31,0,0,0,1,0,0,1,0,0,10.858999,1,1,1
312185103,312185,250000,16,24,1,1,44,0,0,0,1,1,0,0,0,0,12.429216,2,4,1
312188101,312188,60000,12,36,1,1,31,0,1,0,1,0,1,0,0,0,11.0021,18,324,1
312188102,312188,39400,16,36,0,1,31,0,1,0,1,1,0,0,0,0,10.581521,14,196,1
312190102,312190,40700,9,51,1,1,31,0,1,0,1,0,0,1,0,0,10.613983,36,1296,1
312190103,312190,16300,15,23,1,1,31,0,0,0,1,0,1,0,0,0,9.6989202,2,4,1
312194431,312194,0,12,33,0,1,31,0,1,0,1,0,1,0,0,0,,15,225,1
312195102,312195,9300,9,65,1,1,31,0,1,0,1,0,0,1,0,0,9.1377697,50,2500,1
312203103,312203,19600,10,39,1,1,31,0,1,0,1,0,0,1,0,0,9.8832846,23,529,1
312219102,312219,50000,,45,0,1,31,0,0,0,1,0,0,1,0,0,10.819778,,,1
312220102,312220,100000,16,26,1,1,31,0,0,0,1,1,0,0,0,0,11.512925,4,16,1
312227101,312227,30000,11,34,0,1,31,0,1,0,1,0,0,1,0,0,10.308952,17,289,1
312242102,312242,75000,16,36,0,1,31,0,1,0,1,1,0,0,0,0,11.225244,14,196,1
312243103,312243,180000,15,52,1,1,31,0,1,0,1,1,0,0,0,0,12.100712,31,961,1
312248102,312248,20000,16,30,0,1,31,0,1,0,1,1,0,0,0,0,9.9034872,8,64,1
312256103,312256,70000,15,22,0,1,31,0,0,0,1,0,1,0,0,0,11.156251,1,1,1
312281101,312281,15000,6,68,1,0,31,0,1,1,0,0,0,0,0,1,9.6158056,56,3136,1
312291101,312291,50000,9,42,1,1,31,0,1,0,1,0,0,0,1,0,10.819778,27,729,1
312291102,312291,37035,9,39,0,1,31,0,1,0,1,0,0,0,1,0,10.519619,24,576,1
312292102,312292,20000,0,56,1,1,31,0,0,0,1,0,0,0,0,1,9.9034872,50,2500,1
312292104,284026,44000,16,36,1,1,31,0,1,0,1,1,0,0,0,0,10.691945,14,196,1
312299102,312299,0,12,41,1,1,31,0,1,0,1,0,1,0,0,0,,23,529,1
312315103,312315,72001,16,28,0,1,31,0,0,1,1,1,0,0,0,0,11.184435,6,36,1
312327102,312327,46000,8,50,1,1,31,0,1,0,1,0,0,0,1,0,10.736397,36,1296,1
312333103,312333,60000,16,28,0,1,31,0,0,1,1,1,0,0,0,0,11.0021,6,36,1
312342101,312342,110000,,38,1,0,31,0,1,1,1,1,0,0,0,0,11.608235,,,1
312375103,312375,2000,0,62,0,1,31,0,1,0,0,0,0,0,0,1,7.6009026,56,3136,1
312378102,312378,0,9,56,1,1,31,0,1,1,1,0,0,1,0,0,,41,1681,1
312382101,312382,15000,2,69,1,1,31,0,1,0,1,0,0,0,0,1,9.6158056,61,3721,1
312387101,312387,27600,0,65,1,1,31,0,1,0,1,0,0,0,0,1,10.225571,59,3481,1
312388102,312388,4000,2,57,1,1,31,0,1,0,1,0,0,0,0,1,8.2940493,49,2401,1
312390101,312390,14500,6,51,1,1,31,0,1,0,1,0,0,0,1,0,9.5819035,39,1521,1
312392101,312392,13200,1,61,0,1,31,0,1,0,1,0,0,0,0,1,9.4879723,54,2916,1
312398101,312398,33408,12,59,0,1,31,0,1,1,1,0,1,0,0,0,10.416551,41,1681,1
312400102,312400,79000,,29,1,1,31,0,0,0,1,0,1,0,0,0,11.277204,,,1
312401101,312401,4000,6,77,1,0,31,0,0,1,1,0,0,0,1,0,8.2940493,65,4225,1
312404102,312404,4830,0,64,0,0,31,0,1,0,1,0,0,0,0,1,8.4826021,58,3364,1
312405103,312405,550,12,19,0,0,31,0,0,0,0,0,0,1,0,0,6.3099184,1,1,1
312410101,312410,0,6,68,1,0,31,0,1,0,1,0,0,0,1,0,,56,3136,1
312421101,312421,40000,9,52,0,0,31,0,1,0,1,0,0,1,0,0,10.596635,37,1369,1
312421103,174015,150000,13,30,1,0,31,0,1,0,1,1,0,0,0,0,11.91839,11,121,1
312422105,312422,320,16,23,0,0,31,0,0,0,1,1,0,0,0,0,5.768321,1,1,1
312425101,312425,30000,6,62,1,0,31,0,1,0,1,0,0,0,1,0,10.308952,50,2500,1
312425102,312425,5100,0,62,0,0,31,0,1,0,1,0,0,0,0,1,8.5369959,56,3136,1
312426103,312426,43940,16,22,0,0,31,0,0,1,1,1,0,0,0,0,10.69058,0,0,1
312430102,312430,52560,12,57,1,1,31,0,1,0,1,0,1,0,0,0,10.869711,39,1521,1
312439102,312439,0,12,56,0,1,31,0,1,0,1,0,1,0,0,0,,38,1444,1
312443101,312443,0,9,66,0,1,31,0,0,0,1,0,0,1,0,0,,51,2601,1
312446101,312446,48000,0,54,1,1,31,0,1,1,1,0,0,0,0,1,10.778956,48,2304,1
312446102,312446,26280,9,52,0,1,31,0,1,0,1,0,0,1,0,0,10.176563,37,1369,1
312446103,312446,100000,16,28,0,1,31,0,1,0,1,1,0,0,0,0,11.512925,6,36,1
312447102,312447,0,9,54,1,1,31,0,1,0,1,0,0,0,1,0,,39,1521,1
312448101,312448,40800,9,32,0,1,31,0,1,0,1,0,0,1,0,0,10.616437,17,289,1
312448103,312448,0,12,31,1,1,31,0,1,0,1,0,1,0,0,0,,13,169,1
312449101,312449,0,,54,1,1,31,0,1,0,1,0,0,1,0,0,,,,1
312449103,312449,4000,,31,1,1,31,0,0,0,1,0,0,1,0,0,8.2940493,,,1
312468103,174049,100000,16,28,1,0,33,0,1,0,1,1,0,0,0,0,11.512925,6,36,1
312469101,225698,140000,15,34,1,1,31,0,1,0,1,0,1,0,0,0,11.849398,13,169,1
312469102,312469,32400,9,57,1,1,31,0,0,0,1,0,0,1,0,0,10.385914,42,1764,1
312477103,312477,0,,30,1,1,31,0,1,0,1,0,0,1,0,0,,,,1
312478103,312478,30000,12,18,0,1,31,0,0,1,1,0,0,0,1,0,10.308952,0,0,1
312479101,312479,36000,9,60,1,1,31,0,1,0,1,0,0,1,0,0,10.491274,45,2025,1
312482101,312482,0,9,59,0,1,31,0,1,0,1,0,0,1,0,0,,44,1936,1
312498101,312498,36000,9,37,1,1,31,0,1,0,1,0,0,1,0,0,10.491274,22,484,1
312502102,312502,0,,61,0,1,31,0,1,0,1,0,0,0,1,0,,,,1
312504102,312504,0,9,60,1,1,31,0,1,0,1,0,0,1,0,0,,45,2025,1
312511102,312511,0,0,76,0,1,31,0,0,0,1,0,0,0,0,1,,70,4900,1
312521104,312521,36000,16,28,0,1,31,0,1,0,1,1,0,0,0,0,10.491274,6,36,1
312523103,258880,60000,16,28,0,1,31,0,1,0,1,1,0,0,0,0,11.0021,6,36,1
312538105,312538,60000,16,23,1,1,31,0,0,1,1,1,0,0,0,0,11.0021,1,1,1
312545102,312545,28800,0,67,1,1,31,0,1,0,1,0,0,0,0,1,10.26813,61,3721,1
312550102,312550,45600,6,52,1,1,31,0,1,0,1,0,0,0,1,0,10.727663,40,1600,1
312550103,312550,15200,14,21,1,1,31,0,0,0,0,0,0,1,0,0,9.6290503,1,1,1
312558101,312558,0,0,78,0,1,31,0,1,0,1,0,0,0,0,1,,72,5184,1
320002102,320002,34800,12,22,1,1,32,0,0,0,1,0,1,0,0,0,10.457373,4,16,1
320013103,320013,0,6,45,0,1,32,0,1,0,0,0,0,0,1,0,,33,1089,1
320013104,320013,84000,15,20,1,1,32,0,0,0,1,0,0,0,1,0,11.338573,-1,1,1
320014102,320014,6300,0,67,0,1,32,0,1,0,1,0,0,0,0,1,8.7483053,61,3721,1
320014103,320014,69000,9,46,1,1,32,0,1,0,1,0,0,1,0,0,11.141862,31,961,1
320014104,320014,36000,9,45,0,1,32,0,1,0,1,0,0,0,1,0,10.491274,30,900,1
320016101,320016,30000,6,49,1,1,32,0,1,0,1,0,0,0,1,0,10.308952,37,1369,1
320018103,320018,25000,9,38,1,1,32,0,1,0,1,0,0,1,0,0,10.126631,23,529,1
320018104,320018,30000,9,36,1,1,32,0,1,0,1,0,0,0,1,0,10.308952,21,441,1
320022103,320022,300000,12,36,1,1,32,0,1,0,1,0,1,0,0,0,12.611538,18,324,1
320040102,320040,42000,9,64,1,1,32,0,1,0,1,0,0,1,0,0,10.645425,49,2401,1
320059102,320059,42000,0,60,1,1,32,0,1,0,1,0,0,0,0,1,10.645425,54,2916,1
320068101,320068,14000,16,24,0,1,32,0,1,0,1,1,0,0,0,0,9.546813,2,4,1
320070107,320070,20000,15,23,1,0,32,0,0,0,1,0,1,0,0,0,9.9034872,2,4,1
320071102,320071,7600,9,53,0,1,32,0,1,0,1,0,0,1,0,0,8.9359035,38,1444,1
320071103,320071,3000,15,26,0,1,32,0,1,0,1,1,0,0,0,0,8.0063677,5,25,1
320073101,320073,0,0,66,0,1,32,0,1,0,1,0,0,0,0,1,,60,3600,1
320076101,320076,16400,0,65,0,1,32,0,1,0,1,0,0,0,0,1,9.7050362,59,3481,1
320076102,320076,1,6,70,1,1,32,0,1,0,0,0,0,0,1,0,0,58,3364,1
320077102,320077,30000,,55,1,1,32,0,1,0,1,0,1,0,0,0,10.308952,,,1
320077103,320077,25000,9,53,0,1,32,0,1,0,1,0,0,1,0,0,10.126631,38,1444,1
320078101,320078,130000,15,52,1,1,32,0,1,1,1,1,0,0,0,0,11.77529,31,961,1
320078102,320078,0,7,52,0,1,32,0,1,0,1,0,0,0,1,0,,39,1521,1
320078103,320078,30000,15,27,0,1,32,0,0,0,1,1,0,0,0,0,10.308952,6,36,1
320084101,320084,0,9,61,1,1,32,0,1,0,1,0,0,1,0,0,,46,2116,1
320088101,320088,60000,15,23,1,0,33,0,0,0,1,0,1,0,0,0,11.0021,2,4,1
320093101,320093,4500,6,50,0,1,32,0,1,0,1,0,0,0,1,0,8.4118328,38,1444,1
320098103,320098,0,15,27,0,1,32,0,1,0,1,1,0,0,0,0,,6,36,1
320099101,320099,50000,9,48,1,1,32,0,1,0,1,0,0,1,0,0,10.819778,33,1089,1
320106101,320106,20000,15,26,0,0,32,0,1,0,1,1,0,0,0,0,9.9034872,5,25,1
320109101,320109,33500,,54,1,0,32,0,1,0,1,0,0,1,0,0,10.419301,,,1
320109102,320109,21000,9,52,0,0,32,0,1,0,1,0,0,1,0,0,9.9522781,37,1369,1
320111104,166196,48000,9,28,0,1,31,0,1,0,1,0,0,1,0,0,10.778956,13,169,1
320113101,320113,0,0,62,1,0,32,0,1,0,1,0,0,0,0,1,,56,3136,1
320113103,123318,44900,,34,1,0,32,0,1,0,1,0,0,0,1,0,10.712193,,,1
320116102,320116,0,,59,1,0,32,0,1,0,1,0,0,0,0,1,,,,1
320116103,320116,0,0,56,0,0,32,0,1,1,1,0,0,0,0,1,,50,2500,1
320116501,320116,8001,6,30,0,0,32,0,1,0,1,0,0,0,1,0,8.9873219,18,324,1
320118104,320118,30000,12,23,1,1,32,0,0,0,1,0,0,0,1,0,10.308952,5,25,1
320119102,320119,0,9,65,1,0,32,0,1,0,1,0,0,1,0,0,,50,2500,1
320123101,320123,7000,0,45,0,0,32,0,1,0,1,0,0,0,0,1,8.8536654,39,1521,1
320124101,320124,0,0,68,1,0,32,0,1,0,1,0,0,0,0,1,,62,3844,1
320124105,320124,12000,9,39,0,1,32,0,1,0,1,0,0,1,0,0,9.392662,24,576,1
320125101,320125,20000,6,58,1,0,32,0,1,0,1,0,0,0,1,0,9.9034872,46,2116,1
320125104,320125,27200,9,34,0,0,32,0,1,0,1,0,0,1,0,0,10.210972,19,361,1
320125105,320125,23100,8,37,1,0,32,0,1,0,1,0,0,0,1,0,10.047588,23,529,1
320133103,320133,70710,9,31,1,0,32,0,1,0,1,0,0,1,0,0,11.166343,16,256,1
320133104,320133,0,,29,0,1,32,0,1,0,1,0,0,1,0,0,,,,1
320136101,320136,43200,0,57,1,0,32,0,1,0,1,0,0,0,0,1,10.673595,51,2601,1
320137102,207247,0,,58,0,1,32,0,1,0,0,0,0,0,0,1,,,,1
320139102,320139,0,9,49,1,1,32,0,1,0,1,0,0,1,0,0,,34,1156,1
320141107,886542,40000,12,29,0,0,32,0,1,0,1,0,1,0,0,0,10.596635,11,121,1
320142101,320142,35355,,24,1,0,32,0,0,0,1,0,0,1,0,0,10.473195,,,1
320143101,320143,21550,16,24,0,1,32,0,0,0,1,1,0,0,0,0,9.9781313,2,4,1
320143104,320143,70000,16,23,0,0,32,0,0,0,1,1,0,0,0,0,11.156251,1,1,1
320154102,320154,10700,9,59,1,1,32,0,1,0,1,0,0,1,0,0,9.2779989,44,1936,1
320156104,320156,45500,15,24,0,1,32,0,0,0,1,0,1,0,0,0,10.725468,3,9,1
320156105,320156,45000,,23,1,1,32,0,0,0,1,0,0,1,0,0,10.714417,,,1
320158101,320158,8054,0,52,0,0,32,0,1,0,0,0,0,0,0,1,8.9939241,46,2116,1
320159103,320159,3500,15,20,1,1,32,0,0,0,1,0,0,0,1,0,8.1605186,-1,1,1
320161103,141238,0,12,29,1,1,31,0,0,0,1,0,1,0,0,0,,11,121,1
320162101,320162,0,9,44,1,1,32,0,0,0,1,0,0,1,0,0,,29,841,1
320166103,320166,21200,9,51,1,1,32,0,1,0,1,0,0,1,0,0,9.9617567,36,1296,1
320169108,320169,12000,1,70,1,1,32,0,1,0,1,0,0,0,0,1,9.392662,63,3969,1
320170101,320170,50000,15,29,1,1,32,0,1,0,1,1,0,0,0,0,10.819778,8,64,1
320170103,320170,30000,15,55,1,1,32,0,1,1,1,1,0,0,0,0,10.308952,34,1156,1
320183102,320183,35355,,40,1,1,32,0,1,0,0,0,1,0,0,0,10.473195,,,1
320190103,320190,24000,12,49,0,1,32,0,1,0,1,0,1,0,0,0,10.085809,31,961,1
320190105,320190,25000,15,25,0,1,32,0,0,0,1,1,0,0,0,0,10.126631,4,16,1
320191101,320191,0,12,38,0,1,32,0,1,0,1,0,1,0,0,0,,20,400,1
320195102,320195,0,0,59,0,1,32,0,1,0,1,0,0,0,0,1,,53,2809,1
320195105,320195,1800,6,29,0,1,32,0,1,0,1,0,0,0,1,0,7.495542,17,289,1
320202106,320202,0,15,22,1,1,32,0,0,0,1,0,1,0,0,0,,1,1,1
320202107,805280,0,12,33,0,1,32,0,1,0,1,0,1,0,0,0,,15,225,1
320203106,320203,0,16,23,1,1,32,0,0,0,1,1,0,0,0,0,,1,1,1
320205104,242575,80000,9,19,1,1,32,0,0,0,1,0,0,0,1,0,11.289782,4,16,1
